"chr","from","to","bkpt_in_window_ESAD","bkpt_in_window_GACA","bkpt_in_window_LIRI","bkpt_in_window_MALY","bkpt_in_window_OV","bkpt_in_window_PACA","bkpt_in_window_RECA","total_bkpt_in_window_ESAD","total_bkpt_in_window_GACA","total_bkpt_in_window_LIRI","total_bkpt_in_window_MALY","total_bkpt_in_window_OV","total_bkpt_in_window_PACA","total_bkpt_in_window_RECA","density_ESAD","density_GACA","density_LIRI","density_MALY","density_OV","density_PACA","density_RECA"
"14",58500000,5.9e+07,1,0,15,2,2,12,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0,0.00934579439252336,0.00292397660818713,0.00176211453744493,0.00886917960088692,0
"14",5.9e+07,59500000,177,43,21,1,23,26,0,1375,370,1605,684,1135,1353,19,0.128727272727273,0.116216216216216,0.0130841121495327,0.00146198830409357,0.0202643171806167,0.0192165558019217,0
"14",59500000,6e+07,2,0,6,1,2,1,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.00373831775700935,0.00146198830409357,0.00176211453744493,0.00073909830007391,0
"14",6e+07,60500000,2,2,9,0,2,2,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.00540540540540541,0.00560747663551402,0,0.00176211453744493,0.00147819660014782,0
"14",60500000,6.1e+07,2,1,11,2,3,16,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.0027027027027027,0.00685358255451713,0.00292397660818713,0.0026431718061674,0.0118255728011826,0
"14",6.1e+07,61500000,3,1,5,0,4,17,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.0027027027027027,0.00311526479750779,0,0.00352422907488987,0.0125646711012565,0
"14",61500000,6.2e+07,14,2,4,0,2,5,0,1375,370,1605,684,1135,1353,19,0.0101818181818182,0.00540540540540541,0.00249221183800623,0,0.00176211453744493,0.00369549150036955,0
"14",6.2e+07,62500000,14,4,14,3,10,6,0,1375,370,1605,684,1135,1353,19,0.0101818181818182,0.0108108108108108,0.00872274143302181,0.0043859649122807,0.00881057268722467,0.00443458980044346,0
"14",62500000,6.3e+07,2,0,4,1,4,3,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.00249221183800623,0.00146198830409357,0.00352422907488987,0.00221729490022173,0
"14",6.3e+07,63500000,3,0,5,1,1,16,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0,0.00311526479750779,0.00146198830409357,0.000881057268722467,0.0118255728011826,0
"14",63500000,6.4e+07,0,1,10,0,0,14,0,1375,370,1605,684,1135,1353,19,0,0.0027027027027027,0.00623052959501558,0,0,0.0103473762010347,0
"14",6.4e+07,64500000,6,3,6,1,4,6,2,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.00810810810810811,0.00373831775700935,0.00146198830409357,0.00352422907488987,0.00443458980044346,0.105263157894737
"14",64500000,6.5e+07,6,2,6,0,3,9,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.00540540540540541,0.00373831775700935,0,0.0026431718061674,0.00665188470066519,0
"14",6.5e+07,65500000,8,4,4,1,5,18,0,1375,370,1605,684,1135,1353,19,0.00581818181818182,0.0108108108108108,0.00249221183800623,0.00146198830409357,0.00440528634361234,0.0133037694013304,0
"14",65500000,6.6e+07,13,8,3,3,11,13,0,1375,370,1605,684,1135,1353,19,0.00945454545454546,0.0216216216216216,0.00186915887850467,0.0043859649122807,0.00969162995594714,0.00960827790096083,0
"14",6.6e+07,66500000,6,6,5,2,4,4,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.0162162162162162,0.00311526479750779,0.00292397660818713,0.00352422907488987,0.00295639320029564,0
"14",66500000,6.7e+07,1,2,5,0,1,9,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.00540540540540541,0.00311526479750779,0,0.000881057268722467,0.00665188470066519,0
"14",6.7e+07,67500000,14,8,20,2,0,7,0,1375,370,1605,684,1135,1353,19,0.0101818181818182,0.0216216216216216,0.0124610591900312,0.00292397660818713,0,0.00517368810051737,0
"14",67500000,6.8e+07,23,14,15,4,5,17,0,1375,370,1605,684,1135,1353,19,0.0167272727272727,0.0378378378378378,0.00934579439252336,0.00584795321637427,0.00440528634361234,0.0125646711012565,0
"14",6.8e+07,68500000,11,1,13,2,6,9,0,1375,370,1605,684,1135,1353,19,0.008,0.0027027027027027,0.00809968847352025,0.00292397660818713,0.0052863436123348,0.00665188470066519,0
"14",68500000,6.9e+07,17,3,13,4,17,10,0,1375,370,1605,684,1135,1353,19,0.0123636363636364,0.00810810810810811,0.00809968847352025,0.00584795321637427,0.0149779735682819,0.0073909830007391,0
"14",6.9e+07,69500000,14,7,14,1,18,3,0,1375,370,1605,684,1135,1353,19,0.0101818181818182,0.0189189189189189,0.00872274143302181,0.00146198830409357,0.0158590308370044,0.00221729490022173,0
"14",69500000,7e+07,6,3,9,0,6,1,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.00810810810810811,0.00560747663551402,0,0.0052863436123348,0.00073909830007391,0
"14",7e+07,70500000,3,1,10,1,2,9,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.0027027027027027,0.00623052959501558,0.00146198830409357,0.00176211453744493,0.00665188470066519,0
"14",70500000,7.1e+07,1,1,6,0,7,13,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.0027027027027027,0.00373831775700935,0,0.00616740088105727,0.00960827790096083,0
"14",7.1e+07,71500000,27,4,8,0,2,6,0,1375,370,1605,684,1135,1353,19,0.0196363636363636,0.0108108108108108,0.00498442367601246,0,0.00176211453744493,0.00443458980044346,0
"14",71500000,7.2e+07,6,2,5,0,8,2,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.00540540540540541,0.00311526479750779,0,0.00704845814977974,0.00147819660014782,0
"14",7.2e+07,72500000,1,0,5,0,0,1,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0,0.00311526479750779,0,0,0.00073909830007391,0
"14",72500000,7.3e+07,11,0,2,2,6,7,1,1375,370,1605,684,1135,1353,19,0.008,0,0.00124610591900312,0.00292397660818713,0.0052863436123348,0.00517368810051737,0.0526315789473684
"14",7.3e+07,73500000,4,1,8,0,10,6,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.0027027027027027,0.00498442367601246,0,0.00881057268722467,0.00443458980044346,0
"14",73500000,7.4e+07,1,1,12,2,12,10,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.0027027027027027,0.00747663551401869,0.00292397660818713,0.0105726872246696,0.0073909830007391,0
"14",7.4e+07,74500000,9,5,22,1,7,4,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.0135135135135135,0.0137071651090343,0.00146198830409357,0.00616740088105727,0.00295639320029564,0
"14",74500000,7.5e+07,2,0,2,2,7,11,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.00124610591900312,0.00292397660818713,0.00616740088105727,0.00813008130081301,0
"14",7.5e+07,75500000,7,0,7,3,4,6,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0,0.0043613707165109,0.0043859649122807,0.00352422907488987,0.00443458980044346,0
"14",75500000,7.6e+07,27,10,13,3,4,14,0,1375,370,1605,684,1135,1353,19,0.0196363636363636,0.027027027027027,0.00809968847352025,0.0043859649122807,0.00352422907488987,0.0103473762010347,0
"14",7.6e+07,76500000,3,1,9,1,4,10,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.0027027027027027,0.00560747663551402,0.00146198830409357,0.00352422907488987,0.0073909830007391,0
"14",76500000,7.7e+07,1,0,6,3,13,5,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0,0.00373831775700935,0.0043859649122807,0.0114537444933921,0.00369549150036955,0
"14",7.7e+07,77500000,5,0,5,0,17,2,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0,0.00311526479750779,0,0.0149779735682819,0.00147819660014782,0
"14",77500000,7.8e+07,0,2,8,0,16,5,0,1375,370,1605,684,1135,1353,19,0,0.00540540540540541,0.00498442367601246,0,0.0140969162995595,0.00369549150036955,0
"14",7.8e+07,78500000,4,0,5,0,8,5,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00311526479750779,0,0.00704845814977974,0.00369549150036955,0
"14",78500000,7.9e+07,4,0,3,4,13,11,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00186915887850467,0.00584795321637427,0.0114537444933921,0.00813008130081301,0
"14",7.9e+07,79500000,2,2,4,4,3,9,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.00540540540540541,0.00249221183800623,0.00584795321637427,0.0026431718061674,0.00665188470066519,0
"14",79500000,8e+07,7,0,5,3,1,7,1,1375,370,1605,684,1135,1353,19,0.00509090909090909,0,0.00311526479750779,0.0043859649122807,0.000881057268722467,0.00517368810051737,0.0526315789473684
"14",8e+07,80500000,8,1,6,1,4,1,0,1375,370,1605,684,1135,1353,19,0.00581818181818182,0.0027027027027027,0.00373831775700935,0.00146198830409357,0.00352422907488987,0.00073909830007391,0
"14",80500000,8.1e+07,9,1,9,0,0,1,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.0027027027027027,0.00560747663551402,0,0,0.00073909830007391,0
"14",8.1e+07,81500000,5,0,8,0,7,11,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0,0.00498442367601246,0,0.00616740088105727,0.00813008130081301,0
"14",81500000,8.2e+07,8,0,9,0,13,5,0,1375,370,1605,684,1135,1353,19,0.00581818181818182,0,0.00560747663551402,0,0.0114537444933921,0.00369549150036955,0
"14",8.2e+07,82500000,4,0,5,0,8,0,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00311526479750779,0,0.00704845814977974,0,0
"14",82500000,8.3e+07,3,0,9,0,2,6,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0,0.00560747663551402,0,0.00176211453744493,0.00443458980044346,0
"14",8.3e+07,83500000,12,2,11,0,0,8,0,1375,370,1605,684,1135,1353,19,0.00872727272727273,0.00540540540540541,0.00685358255451713,0,0,0.00591278640059128,0
"14",83500000,8.4e+07,3,1,12,0,5,11,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.0027027027027027,0.00747663551401869,0,0.00440528634361234,0.00813008130081301,0
"14",8.4e+07,84500000,9,1,13,4,13,7,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.0027027027027027,0.00809968847352025,0.00584795321637427,0.0114537444933921,0.00517368810051737,0
"14",8.5e+07,85500000,5,2,12,2,2,4,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.00540540540540541,0.00747663551401869,0.00292397660818713,0.00176211453744493,0.00295639320029564,0
"14",85500000,8.6e+07,0,0,12,2,2,1,0,1375,370,1605,684,1135,1353,19,0,0,0.00747663551401869,0.00292397660818713,0.00176211453744493,0.00073909830007391,0
"14",8.6e+07,86500000,7,0,12,4,6,4,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0,0.00747663551401869,0.00584795321637427,0.0052863436123348,0.00295639320029564,0
"14",86500000,8.7e+07,0,0,9,2,9,16,0,1375,370,1605,684,1135,1353,19,0,0,0.00560747663551402,0.00292397660818713,0.0079295154185022,0.0118255728011826,0
"14",8.7e+07,87500000,5,2,9,0,5,20,1,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.00540540540540541,0.00560747663551402,0,0.00440528634361234,0.0147819660014782,0.0526315789473684
"14",87500000,8.8e+07,5,0,8,0,5,10,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0,0.00498442367601246,0,0.00440528634361234,0.0073909830007391,0
"14",8.8e+07,88500000,2,0,7,2,1,6,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.0043613707165109,0.00292397660818713,0.000881057268722467,0.00443458980044346,0
"14",88500000,8.9e+07,1,0,16,0,6,15,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0,0.00996884735202492,0,0.0052863436123348,0.0110864745011086,0
"14",8.9e+07,89500000,2,0,10,0,1,4,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0,0.00623052959501558,0,0.000881057268722467,0.00295639320029564,0
"14",89500000,9e+07,4,0,16,2,5,2,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00996884735202492,0.00292397660818713,0.00440528634361234,0.00147819660014782,0
"14",90500000,9.1e+07,9,2,2,0,5,7,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.00540540540540541,0.00124610591900312,0,0.00440528634361234,0.00517368810051737,0
"14",9.1e+07,91500000,4,0,8,0,7,0,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00498442367601246,0,0.00616740088105727,0,0
"14",91500000,9.2e+07,7,4,5,3,0,7,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.0108108108108108,0.00311526479750779,0.0043859649122807,0,0.00517368810051737,0
"14",9.2e+07,92500000,1,4,5,2,8,12,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.0108108108108108,0.00311526479750779,0.00292397660818713,0.00704845814977974,0.00886917960088692,0
"14",92500000,9.3e+07,4,2,8,1,1,6,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00540540540540541,0.00498442367601246,0.00146198830409357,0.000881057268722467,0.00443458980044346,0
"14",9.3e+07,93500000,1,1,10,0,7,1,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.0027027027027027,0.00623052959501558,0,0.00616740088105727,0.00073909830007391,0
"14",93500000,9.4e+07,3,6,6,5,7,14,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.0162162162162162,0.00373831775700935,0.00730994152046784,0.00616740088105727,0.0103473762010347,0
"14",9.4e+07,94500000,0,0,9,3,4,5,0,1375,370,1605,684,1135,1353,19,0,0,0.00560747663551402,0.0043859649122807,0.00352422907488987,0.00369549150036955,0
"14",94500000,9.5e+07,3,1,15,1,1,7,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.0027027027027027,0.00934579439252336,0.00146198830409357,0.000881057268722467,0.00517368810051737,0
"14",9.5e+07,95500000,2,1,2,0,8,3,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.0027027027027027,0.00124610591900312,0,0.00704845814977974,0.00221729490022173,0
"14",95500000,9.6e+07,3,0,6,0,5,3,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0,0.00373831775700935,0,0.00440528634361234,0.00221729490022173,0
"14",9.6e+07,96500000,3,3,4,0,2,8,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.00810810810810811,0.00249221183800623,0,0.00176211453744493,0.00591278640059128,0
"14",96500000,9.7e+07,4,3,8,0,5,8,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00810810810810811,0.00498442367601246,0,0.00440528634361234,0.00591278640059128,0
"14",9.7e+07,97500000,3,2,4,0,11,7,0,1375,370,1605,684,1135,1353,19,0.00218181818181818,0.00540540540540541,0.00249221183800623,0,0.00969162995594714,0.00517368810051737,0
"14",97500000,9.8e+07,9,2,8,3,2,10,0,1375,370,1605,684,1135,1353,19,0.00654545454545455,0.00540540540540541,0.00498442367601246,0.0043859649122807,0.00176211453744493,0.0073909830007391,0
"14",9.8e+07,98500000,6,0,2,0,6,4,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0,0.00124610591900312,0,0.0052863436123348,0.00295639320029564,0
"14",98500000,9.9e+07,2,2,10,4,1,2,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.00540540540540541,0.00623052959501558,0.00584795321637427,0.000881057268722467,0.00147819660014782,0
"14",9.9e+07,99500000,7,1,2,2,4,3,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.0027027027027027,0.00124610591900312,0.00292397660818713,0.00352422907488987,0.00221729490022173,0
"14",99500000,1e+08,1,3,6,1,3,10,0,1375,370,1605,684,1135,1353,19,0.000727272727272727,0.00810810810810811,0.00373831775700935,0.00146198830409357,0.0026431718061674,0.0073909830007391,0
"14",1e+08,100500000,6,2,4,1,15,3,0,1375,370,1605,684,1135,1353,19,0.00436363636363636,0.00540540540540541,0.00249221183800623,0.00146198830409357,0.013215859030837,0.00221729490022173,0
"14",100500000,1.01e+08,4,3,6,0,6,7,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00810810810810811,0.00373831775700935,0,0.0052863436123348,0.00517368810051737,0
"14",1.01e+08,101500000,4,3,1,2,3,12,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00810810810810811,0.000623052959501558,0.00292397660818713,0.0026431718061674,0.00886917960088692,0
"14",101500000,1.02e+08,4,0,4,0,3,5,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0,0.00249221183800623,0,0.0026431718061674,0.00369549150036955,0
"14",1.02e+08,102500000,4,3,6,4,12,6,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00810810810810811,0.00373831775700935,0.00584795321637427,0.0105726872246696,0.00443458980044346,0
"14",102500000,1.03e+08,15,4,5,2,11,21,1,1375,370,1605,684,1135,1353,19,0.0109090909090909,0.0108108108108108,0.00311526479750779,0.00292397660818713,0.00969162995594714,0.0155210643015521,0.0526315789473684
"14",1.03e+08,103500000,18,3,6,4,10,13,0,1375,370,1605,684,1135,1353,19,0.0130909090909091,0.00810810810810811,0.00373831775700935,0.00584795321637427,0.00881057268722467,0.00960827790096083,0
"14",103500000,1.04e+08,15,4,21,0,7,7,0,1375,370,1605,684,1135,1353,19,0.0109090909090909,0.0108108108108108,0.0130841121495327,0,0.00616740088105727,0.00517368810051737,0
"14",1.04e+08,104500000,7,2,3,1,15,10,0,1375,370,1605,684,1135,1353,19,0.00509090909090909,0.00540540540540541,0.00186915887850467,0.00146198830409357,0.013215859030837,0.0073909830007391,0
"14",104500000,1.05e+08,5,1,6,0,6,3,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.0027027027027027,0.00373831775700935,0,0.0052863436123348,0.00221729490022173,0
"14",1.05e+08,105500000,13,6,3,0,13,7,0,1375,370,1605,684,1135,1353,19,0.00945454545454546,0.0162162162162162,0.00186915887850467,0,0.0114537444933921,0.00517368810051737,0
"14",105500000,1.06e+08,2,8,4,2,11,8,0,1375,370,1605,684,1135,1353,19,0.00145454545454545,0.0216216216216216,0.00249221183800623,0.00292397660818713,0.00969162995594714,0.00591278640059128,0
"14",1.06e+08,106500000,4,2,10,435,4,15,0,1375,370,1605,684,1135,1353,19,0.00290909090909091,0.00540540540540541,0.00623052959501558,0.635964912280702,0.00352422907488987,0.0110864745011086,0
"14",106500000,1.07e+08,5,3,13,28,6,10,0,1375,370,1605,684,1135,1353,19,0.00363636363636364,0.00810810810810811,0.00809968847352025,0.0409356725146199,0.0052863436123348,0.0073909830007391,0
"15",5e+05,1e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1e+06,1500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1500000,2e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",2e+06,2500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",2500000,3e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",3e+06,3500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",3500000,4e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",4e+06,4500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",4500000,5e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",5e+06,5500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",5500000,6e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",6e+06,6500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",6500000,7e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",7e+06,7500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",7500000,8e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",8e+06,8500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",8500000,9e+06,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",9e+06,9500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",9500000,1e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1e+07,10500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",10500000,1.1e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1.1e+07,11500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",11500000,1.2e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1.2e+07,12500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",12500000,1.3e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1.3e+07,13500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",13500000,1.4e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1.4e+07,14500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",14500000,1.5e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1.5e+07,15500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",15500000,1.6e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1.6e+07,16500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",16500000,1.7e+07,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",1.7e+07,17500000,0,0,0,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0,0,0,0,0
"15",20500000,2.1e+07,1,0,4,1,5,7,0,834,234,1054,207,946,1375,21,0.00119904076738609,0,0.00379506641366224,0.00483091787439614,0.00528541226215645,0.00509090909090909,0
"15",2.1e+07,21500000,0,0,2,0,0,0,0,834,234,1054,207,946,1375,21,0,0,0.00189753320683112,0,0,0,0
"15",21500000,2.2e+07,0,1,1,0,2,3,0,834,234,1054,207,946,1375,21,0,0.00427350427350427,0.00094876660341556,0,0.00211416490486258,0.00218181818181818,0
"15",2.2e+07,22500000,4,2,0,4,2,5,0,834,234,1054,207,946,1375,21,0.00479616306954436,0.00854700854700855,0,0.0193236714975845,0.00211416490486258,0.00363636363636364,0
"15",22500000,2.3e+07,3,1,6,0,3,6,0,834,234,1054,207,946,1375,21,0.00359712230215827,0.00427350427350427,0.00569259962049336,0,0.00317124735729387,0.00436363636363636,0
"15",2.3e+07,23500000,4,0,1,1,5,5,0,834,234,1054,207,946,1375,21,0.00479616306954436,0,0.00094876660341556,0.00483091787439614,0.00528541226215645,0.00363636363636364,0
"15",23500000,2.4e+07,3,0,4,0,4,15,0,834,234,1054,207,946,1375,21,0.00359712230215827,0,0.00379506641366224,0,0.00422832980972516,0.0109090909090909,0
"15",2.4e+07,24500000,3,0,7,0,2,19,0,834,234,1054,207,946,1375,21,0.00359712230215827,0,0.00664136622390892,0,0.00211416490486258,0.0138181818181818,0
"15",24500000,2.5e+07,6,2,10,0,2,16,0,834,234,1054,207,946,1375,21,0.00719424460431655,0.00854700854700855,0.0094876660341556,0,0.00211416490486258,0.0116363636363636,0
"15",2.5e+07,25500000,6,2,10,0,0,10,0,834,234,1054,207,946,1375,21,0.00719424460431655,0.00854700854700855,0.0094876660341556,0,0,0.00727272727272727,0
"15",25500000,2.6e+07,15,0,10,2,8,3,0,834,234,1054,207,946,1375,21,0.0179856115107914,0,0.0094876660341556,0.00966183574879227,0.00845665961945032,0.00218181818181818,0
"15",2.6e+07,26500000,1,0,8,2,2,16,0,834,234,1054,207,946,1375,21,0.00119904076738609,0,0.00759013282732448,0.00966183574879227,0.00211416490486258,0.0116363636363636,0
